Brand,Brand2,Model,Price,Rating,Reviews,Size,Width,Height,HDMI,VGA,USB,Description
LG Electronics,LG, 27MP59G ,4587.0,4.0,20,27.0,1920 , 1080,Yes,No,No,"LG 27MP59G 27"" Full HD Black IPS FreeSync Gaming Monitor, 1920 x 1080, 16:9 Aspect Ratio, 75 Hz Refresh Rate, 5ms GTG / 1ms MBR Response Time, On-Screen Control, 4 Screen Split, HDMI, DP, D-Sub"
LG Electronics,LG, Ultragear 27GL850-B ,13261.0,4.0,19,27.0,2560 , 1440,Yes,No,Yes,"LG Ultragear 27GL850-B 27"" Quad HD 2560 x 1440 2K 1ms (GTG) 144Hz 2xHDMI DisplayPort USB 3.0 Hub AMD FreeSync NVIDIA G-Sync Compatible HDR 10 Nano Backlit LED IPS Gaming Monitor"
ASUS,ASUS, TUF Gaming VG27VQ ,7141.0,4.0,12,27.0,1920 , 1080,No,No,No,"ASUS TUF Gaming VG27VQ 27"" Full HD 1920 x 1080, 165Hz, Extreme Low Motion Blur, Adaptive-sync, FreeSync, 1ms(MPRT) Curved Gaming Monitor"
Philips,Philips, ,5782.0,,0,27.0,,,No,No,No,"Philips 27"" 1920x1080 FHD IPS 5ms 60Hz Display Monitor 271B8QTAA"
NEC,, DESKTOP MONITOR WITH LED BACKLIGHTING,4076.0,,0,,,,No,No,No,17 DESKTOP MONITOR WITH LED BACKLIGHTING
LG Electronics,LG, 34WK500-P Black ,7070.0,4.0,8,34.0,2560 , 1080,Yes,No,No,"LG 34WK500-P Black 34"" 5ms (GTG) HDMI Widescreen 21:9 UltraWide (2560 x 1080) IPS Monitor"
Planar,Planar, PXN2400 LED Monitor ,3195.0,,0,24.0,,,Yes,Yes,No,"Planar PXN2400 LED Monitor 24"" FHD 1080p HDMI VGA DisplayPort speakers"
AVUE,Avue, AVG20WBV-3D ,4146.0,,0,19.5,,,No,No,No,"Avue AVG20WBV-3D 19.5"" Full HD CCTV LED Monitor"
Lenovo,Lenovo, ThinkVision T27q-20 ,7080.0,,0,27.0,,,Yes,No,No,"Lenovo ThinkVision T27q-20 27"" 2560x1440 IPS 4ms 99% sRGB HDMI Display Monitor"
Lenovo,Lenovo, ThinkVision P24h-20 23.8-inch WLED QHD Type-C Monitor,9006.0,,0,,,,No,No,No,Lenovo ThinkVision P24h-20 23.8-inch WLED QHD Type-C Monitor
Lenovo,Lenovo, ThinkVision T27h-20 ,8172.0,,0,27.0,,,Yes,No,No,"Lenovo ThinkVision T27h-20 27"" 2560x1440 IPS 4ms 99% sRGB HDMI Display Monitor"
HP,HP, E27D 1440p ,10366.0,,0,27.0,,,No,No,No,"HP E27D 1440p 27"" LCD Monitor, Black - OEM"
V7,V, L238E-2N ,2566.0,,0,23.8,1920 , 1080,Yes,Yes,No,"V7 L238E-2N 23.8"" FHD 1920 x 1080 ADS-IPS LED Monitor, HDMI, DP, DVI, VGA, Speaker, HDMI Cable"
CTL,CTL, IP2380S ,4097.0,,0,24.0,,,No,No,No,"CTL IP2380S 24"" LED LCD Monitor - 16:9 - 6 ms"
Acer America,Acer, HA220Q Bbix ,2738.0,,0,21.5,1920 , 1080,No,Yes,No,"Acer HA220Q Bbix 21.5"" 75Hz 1ms Full HD 1920 x 1080 VGA FreeSync IPS Monitor"
HP,HP, V223 Black ,2532.0,,0,21.5,,,No,Yes,No,"HP V223 Black 21.5"" 5ms LCD/LED Monitor, 200cd/m2 Contrast Ratio 5,000,000:1, VGA/ DVI-D with HDCP support"
VIEWERA,ViewEra, V191HV2 ,5549.0,,0,19.0,1280 , 1024,No,Yes,No,"ViewEra V191HV2 19"" SXGA 1280 x 1024 5ms VGA S-Video Composite Video Built-in Speakers LCD Monitor"
HP,HP, Business Z24i ,9085.0,,0,24.0,,,No,No,No,"HP Business Z24i 24"" LED LCD Monitor - 16:10 - 8 ms"
Planar,Planar, PXL2270MW ,3471.0,,0,22.0,,,No,No,No,"Planar PXL2270MW 22"" Edge LED LCD Monitor - 16:9 - 5 ms"
Planar,PLANAR, PLL2210MW (997-6404-00) ,4731.0,,0,22.0,1920 , 1080,No,No,No,"PLANAR PLL2210MW (997-6404-00) 22"" (Actual size 21.5"") 1920 x 1080 5ms 60 Hz D-Sub, DVI-D Built-in Speakers LED-Backlit LCD Monitor"
HP,HP, DreamColor Z24X G2 ,11359.0,,0,24.0,,,No,No,No,"HP DreamColor Z24X G2 24"" WUXGA 1920x1200 Professional Graphics IPS Monitor"
ViewSonic,ViewSonic, VG939SM ,3907.0,,0,19.0,1280 , 1024,No,Yes,Yes,"ViewSonic VG939SM 19"" 1280 x 1024 14ms VGA DVI-D Built-in Speakers USB Hub Anti-Glare Backlit LED IPS Monitor"
ViewSonic,ViewSonic, VG2248_H2 ,6988.0,,0,22.0,1920 , 1080,Yes,No,No,"ViewSonic VG2248_H2 22"" Full HD 1920 x 1080 14ms D-Sub, HDMI, DisplayPort Built-in Speakers LCD/LED Monitor"
ViewSonic,ViewSonic, VG1655 ,4206.0,,0,15.6,1920 , 1080,Yes,No,Yes,"ViewSonic VG1655 15.6"" Full HD 1920 x 1080 14 ms (GTG), 6.5 ms (GTG w/ OD) Mini HDMI, 2 x USB-C Built-in Speakers Monitor"
HP,HP, EliteDisplay E243m 1FH48AA#ABA ,8598.0,,0,24.0,1920 , 1080,Yes,No,No,"HP EliteDisplay E243m 1FH48AA#ABA 24"" Full HD 1920 x 1080 5 ms 60 Hz D-Sub, HDMI, DisplayPort Built-in Speakers LED Backlit IPS Monitor"
DELL,Dell, P Series P2214H ,2390.0,5.0,7,22.0,1920 , 1080,No,Yes,No,"Dell P Series P2214H 22"" (Actual size 21.5"") Full HD 1920 x 1080 60Hz 8ms VGA DisplayPort DVI-D LED Backlit LCD Monitor"
LG Electronics,LG, 32UK550-B Black ,8878.0,5.0,10,32.0,,,Yes,No,No,"LG 32UK550-B Black 32"" 4ms (GTG) HDMI Widescreen 4K UHD Monitor with Radeon FreeSync Technology"
DELL,Dell, S2417DG ,10694.0,4.0,106,24.0,2560 , 1440,Yes,No,No,"Dell S2417DG 24"" (Actual size 23.8"") 2560 x 1440 2K Resolution 165Hz 1ms HDMI DisplayPort NVIDIA G-SYNC Anti-Glare LED Backlit LCD Gaming Monitor"
LG Electronics,LG, 29WK500-P Black ,5948.0,5.0,6,29.0,,,Yes,No,No,"LG 29WK500-P Black 29"" 5ms (GTG, High) HDMI Widescreen LED Backlight 21:9 UltraWide Full HD IPS LED Monitor with AMD FreeSync"
DELL,Dell, UltraSharp U2412M ,2955.0,4.0,4,24.0,1920 , 1200,No,Yes,Yes,"Dell UltraSharp U2412M 24"" WUXGA 1920 x 1200 8ms (GTG) 60Hz VGA DVI DisplayPort USB Hub Anti-Glare LED Backlit IPS Monitor"
AOC Monitors,AOC, Gaming CQ32G1 ,8771.0,4.0,25,31.5,,,Yes,Yes,No,"AOC Gaming CQ32G1 31.5"" curved gaming monitor, Quad HD 2560x1440, 1800R curved VA panel, 80M:1 DCR, 1ms (MPRT), AMD FreeSync, 144Hz, 3-sided frameless, DisplayPort/HDMI/VGA, VESA compatible"
ASUS,ASUS, TUF GAMING VG259QM ,12402.0,4.0,12,25.0,1920 , 1080,Yes,No,No,"ASUS TUF GAMING VG259QM 25'' (Actual size 24.5"") Full HD 1920 x 1080 1ms 280Hz (OC) 2xHDMI DisplayPort G-SYNC Compatible Built-in Speakers HDR 400 Backlit LED IPS Gaming Monitor"
MSI,MSI, OPTIX G241VC ,4253.0,4.0,6,24.0,1920 , 1080,Yes,Yes,No,"MSI OPTIX G241VC 24"" (Actual size 23.6"") Full HD 1920 x 1080 1ms 75Hz VGA HDMI AMD FreeSync Anti-Glare Backlit LED Curved Gaming Monitor"
MSI,MSI, Optix MAG322CR ,9899.0,5.0,26,32.0,1920 , 1080,Yes,No,Yes,"MSI Optix MAG322CR 32"" (Actual size 31.5"") Full HD 1920 x 1080 1ms (MPRT) 180Hz 2 x HDMI, DisplayPort, USB Type-C, USB Hub AMD FreeSync Frameless Anti-Glare LED Backlit Curved Gaming Monitor"
LG Electronics,LG, 32GK650F-B ,11232.0,5.0,23,32.0,2560 , 1440,Yes,No,No,"LG 32GK650F-B 32"" (Actual size 31.5"") Quad HD 2560 x 1440 2K 5ms (Faster) 144Hz 2xHDMI DisplayPort AMD Radeon FreeSync 3-Side Borderless Anti-Glare Backlit LED Gaming Monitor"
Acer America,Acer, KG271 Cbmidpx ,9462.0,4.0,225,27.0,1920 , 1080,Yes,No,No,"Acer KG271 Cbmidpx 27"" Full HD 1920 x 1080 144Hz 1ms DVI HDMI DisplayPort AMD FreeSync Technology Built-in Speakers Backlit LED Gaming Monitor"
ViewSonic,ViewSonic, XG2402 ,8681.0,4.0,140,24.0,1920 , 1080,Yes,No,No,"ViewSonic XG2402 24"" 1920 x 1080 Full HD 144Hz 1ms 2x HDMI DisplayPort AMD FreeSync Built-in Speakers Anti-Glare LED Backlit Gaming Monitor"
Acer America,Acer, Predator XB1 XB271HU bmiprz ,17472.0,4.0,191,27.0,2560 , 1440,Yes,No,Yes,"Acer Predator XB1 XB271HU bmiprz 27"" WQHD 2560 x 1440 2K Resolution 4ms 144Hz (165Hz OverClock) HDMI DisplayPort NVIDIA G-Sync Built-in Speakers USB HUB LED Backlit IPS Gaming Monitor"
LG Electronics,LG, 49UT347H0UA ,12554.0,,0,49.0,,,No,No,No,"LG 49UT347H0UA 49"" 3840x2160 4K UHD NanoCell Hospitality Commercial Lite TV"
ViewSonic,ViewSonic, VX2758-C-MH ,5880.0,5.0,14,27.0,1920 , 1080,Yes,Yes,No,"ViewSonic VX2758-C-MH 27"" Full HD 1920 x 1080 4ms (GTG W/OD) 144Hz VGA, 2 x HDMI AMD FreeSync Built-in Speakers 1800R Anti-Glare LED Backlit Curved Gaming Monitor"
Planar,Planar, LED 998-0410-00 PXN2480MW 24inch FHD IPS VGA HDMI DP Speaker Black RTL,3930.0,,0,,,,Yes,Yes,No,Planar LED 998-0410-00 PXN2480MW 24inch FHD IPS VGA HDMI DP Speaker Black RTL
ASUS,ASUS, TUF Gaming VG279QM ,13054.0,3.0,9,27.0,1920 , 1080,Yes,No,No,"ASUS TUF Gaming VG279QM 27"" Full HD 1920 x 1080 1 ms (GTG) 280Hz (Overclocking) 2 x HDMI, DisplayPort G-SYNC ELMB SYNC HDR Built-in Speakers LED Backlit IPS Gaming Monitor"
MSI,MSI, Optix AG32C ,10092.0,4.0,79,32.0,1920 , 1080,No,No,No,"MSI Optix AG32C 32"" Red LED Non-Glare Super Narrow Bezel 1ms Response Full HD 1920 x 1080 165Hz Refresh Rate FreeSync Technology Curved Gaming Monitor"
ASUS,ASUS, ROG Strix XG32VQR ,12875.0,5.0,6,32.0,2560 , 1440,Yes,No,Yes,"ASUS ROG Strix XG32VQR 32"" (Actual size 31.5"") WQHD 2560 x 1440 144Hz 4ms 2 x HDMI, DisplayPort, USB Ports Radeon FreeSync 2 Curved HDR Gaming Monitor"
LG Electronics,LG, 29UM69G-B ,6669.0,4.0,63,29.0,,,Yes,No,Yes,"LG 29UM69G-B 29"" FreeSync IPS WFHD Ultrawide Gaming Monitor, Dynamic Action Sync, 4 Screen Split, On-Screen Control, HDMI, USB-C, DisplayPort"
ASUS,ASUS, TUF Gaming VG27AQL1A ,13944.0,5.0,5,27.0,2560 , 1440,Yes,No,No,"ASUS TUF Gaming VG27AQL1A 27"" HDR Gaming Monitor, 1440P WQHD (2560 x 1440), 170Hz (Supports 144Hz), IPS, 1ms, G-SYNC Compatible, Extreme Low Motion Blur Sync, HDR400, 130% sRGB, Eye Care, 2 x HDMI, DP"
MSI,MSI, Optix MAG240CR ,6642.0,4.0,40,24.0,1920 , 1080,Yes,No,No,"MSI Optix MAG240CR 24"" Full HD 1920 x 1080 1ms (MPRT) / 4ms (GTG) 144 Hz HDMI, DisplayPort FreeSync (AMD Adaptive Sync) Curved Gaming Monitor"
LG Electronics,LG, 34UM69G-B ,10268.0,4.0,34,34.0,2560 , 1080,No,No,Yes,"LG 34UM69G-B 34"" Full HD 2560 x 1080 75Hz 5ms (GTG) DisplayPort USB Type-C AMD FreeSync Built-in Speakers Flicker Safe Ultrawide Backlit LED IPS Gaming Monitor"
DELL,Dell, P2414H WHXV7 ,2614.0,4.0,3,24.0,1920 , 1080,No,Yes,Yes,"Dell P2414H WHXV7 24"" (Actual size 23.8"") Full HD 1920 x 1080 8ms (GTG) 60Hz VGA DVI DisplayPort USB 2.0 Hub LED Backlight Monitor"
ASUS,ASUS, VP247QG ,5015.0,4.0,15,24.0,1920 , 1080,Yes,Yes,No,"ASUS VP247QG 24"" (Actual size 23.6"") Full HD 1920 x 1080 1ms DP HDMI VGA Adaptive Sync/FreeSync Eye Care Monitor"
ASUS,ASUS, VZ239H-W ,3800.0,4.0,221,23.0,,,Yes,Yes,No,"ASUS VZ239H-W 23"" Full HD 1080p IPS HDMI VGA Eye Care Monitor (White)"
Acer America,Acer, Nitro Gaming VG271P ,8179.0,4.0,15,27.0,,,Yes,No,No,"Acer Nitro Gaming VG271P 27"" Black IPS LED HDR400 FreeSync Monitor 1920x1080 Widescreen 16:9 1ms VRB Response Time 144Hz Refresh rate 400 cd/m2 1000:1 HDMIx2, DisplayPort, Speaker"
LG Electronics,LG, 34UC88 ,13567.0,4.0,10,34.0,3440 , 1440,Yes,No,Yes,"LG 34UC88 34"" Curved FreeSync IPS Monitor 3440 x 1440 WQHD 5ms 21:9 UltraWide On-Screen Control with 4-way Screen Split, Height and Tilt Adjustable, USB 3.0/HDMI/DisplayPort, VESA Mountable"
LG Electronics,LG, 32MA68HY-P Black ,5144.0,5.0,10,32.0,,,No,No,No,"LG 32MA68HY-P Black 32"" Full HD IPS Monitor"
Acer America,Acer, Nitro Gaming VG271U Pbmiipx ,11378.0,3.0,95,27.0,2560 , 1440,Yes,No,No,"Acer Nitro Gaming VG271U Pbmiipx 27"" WQHD 2560 x 1440 2K Resolution 144Hz 1ms HDMI DisplayPort AMD FreeSync HDR 400 Built-in Speakers Backlit LED IPS Gaming Monitor"
ASUS,ASUS, VP348QGL ,10839.0,4.0,7,34.0,3440 , 1440,Yes,No,No,"ASUS VP348QGL 34"" Quad HD 3440 x 1440 75Hz 4ms 2xHDMI DisplayPort Adaptive-SYNC/FreeSync HDR-10 Blue Light Filter Flicker Free Asus Eye Care Built-in Speakers Ultra Wide Backlit LED Gaming Monitor"
ASUS,ASUS, VP248QGL ,3672.0,4.0,6,24.0,1920 , 1080,Yes,Yes,No,"ASUS VP248QGL 24"" Full HD 1920 x 1080 1ms DP HDMI VGA Adaptive Sync/FreeSync Eye Care Monitor"
HP,HP, 27xq ,9099.0,4.0,5,27.0,2560 , 1440,Yes,No,No,"HP 27xq 27"" 2560 x 1440 Quad HD 2K 1ms 144Hz HDMI DisplayPort AMD FreeSync Low Blue Light Anti-Glare Micro-Edge LED Backlit Gaming Monitor"
ASUS,ASUS, VG248QZ Black ,9769.0,4.0,5,24.0,,,No,No,No,"ASUS VG248QZ Black 24"" Gaming Monitor, 144 Hz 1ms (GTG), Height & Pivot Adjustable Stand, 350 cd/m2, Built-in Speakers"
LG Electronics,LG, 27GL650F-B ,7484.0,4.0,3,27.0,1920 , 1080,Yes,No,No,"LG 27GL650F-B 27"" Full HD 1920 x 1080 5ms (GTG at Faster), 1ms MBR 144 Hz HDMI, DisplayPort AMD FreeSync NVIDIA G-SYNC Compatible Gaming Monitor"
ViewSonic,ViewSonic, VX2376-SMHD ,3712.0,4.0,39,23.0,1920 , 1080,Yes,Yes,No,"ViewSonic VX2376-SMHD 23"" Full HD 1920 x 1080 HDMI VGA DisplayPort Built-in Speakers SuperClear UltraSlim Frameless Anti-Glare LED Backlight IPS Ultrawide Monitor"
ViewSonic,ViewSonic, VA2359-smh ,3287.0,4.0,35,23.0,1920 , 1080,Yes,Yes,No,"ViewSonic VA2359-smh 23"" Full HD 1920 x 1080 7ms (GTG W/OD) HDMI VGA Built-in Speakers SuperClear Anti-Glare Backlit LED IPS Monitor"
MSI,MSI, Optix G32CQ4 ,8717.0,5.0,20,32.0,2560 , 1440,Yes,No,No,"MSI Optix G32CQ4 32"" (Actual size 31.5"") WQHD 2560 x 1440 (2K) 1ms (MPRT) / 4ms (GTG) 165 Hz HDMI, DisplayPort FreeSync (AMD Adaptive Sync) Curved Gaming Monitor"
,TPEKKA, ,1953.0,5.0,3,11.6,,,Yes,Yes,Yes,"TPEKKA 11.6"" Inch USB HDMI Monitor HD 1366x768 IPS Display Mini Portable CCTV Security Monitor with USB/ HDMI/ AV/ BNC/ VGA Input Built-in Speaker for DVR FPV Display PC Computer Screen Raspberry Pi"
HP,HP, EliteDisplay E273m ,8402.0,5.0,2,27.0,,,No,No,No,"HP EliteDisplay E273m 27"" FullHD 1920x1080 5ms 60Hz LED IPS Monitor w/HD WebCam"
DELL,Dell, P2217 16:10 ,3824.0,5.0,2,22.0,,,Yes,No,No,"Dell P2217 16:10 22"" 5ms (BTW) HDMI Widescreen Backlight LED Monitor IPS 250 cd/m2 DCR 4M:1 (1000:1)"
V7,V, L27HAS2K-2N ,5046.0,5.0,2,27.0,,,No,No,No,"V7 L27HAS2K-2N 27"" QHD 2560x1440 LED LCD ADS Monitor with Built-In Speakers"
HP,HP, 27f 2XN62AA#ABA Silver / Black ,4516.0,5.0,2,27.0,,,Yes,No,No,"HP 27f 2XN62AA#ABA Silver / Black 27"" 5ms (GTG) HDMI AMD FreeSync LED Backlight LCD/LED Monitor 300 cd/m2 SC 10,000,000:1 (1,000:1)"
Lenovo,Lenovo, ThinkCentre Tiny-in-One 21.5 Inch Monitor with Speaker and Webcam,4359.0,5.0,1,,,,No,No,No,Lenovo ThinkCentre Tiny-in-One 21.5 Inch Monitor with Speaker and Webcam
LG Electronics,LG," 27UD58-B IPS 4K UHD Free-Sync Gaming Monitor, 3840 x 2160, 5ms Response Time, 1000:1 Contrast Ratio, DisplayPort, HDMI, Tilt / Height Adjustable, VESA Compatible",7975.0,4.0,28,,3840 , 2160,Yes,No,No,"LG 27UD58-B IPS 4K UHD Free-Sync Gaming Monitor, 3840 x 2160, 5ms Response Time, 1000:1 Contrast Ratio, DisplayPort, HDMI, Tilt / Height Adjustable, VESA Compatible"
,TPEKKA, HDMI CCTV Monitor ,1758.0,5.0,3,10.1,,,Yes,Yes,Yes,"TPEKKA HDMI CCTV Monitor 10.1"" Inch HD 1280x800 IPS LCD USB Monitor with HDMI/USB/BNC/VGA/AV Input Dual Speakers 3.5mm Earphone Jack for PC Raspberry Pi Gaming Display DVR CCTV Cam Home Office"
HP,HP, 24UH Black ,2819.0,4.0,21,24.0,,,Yes,Yes,No,"HP 24UH Black 24"" TN 5ms LCD / LED Monitor, 250 cd/m2 DCR 10,000,000:1 (1000:1), Vesa Mountable, HDMI DVI-D VGA"
AOC Monitors,AOC, E1659FWU ,2524.0,4.0,14,15.6,,,No,No,Yes,"AOC E1659FWU 15.6"" USB 3.0 USB-powered portable monitor w/ case, HD 1366x768, 8ms, Built-in stand, Auto-pivot, VESA compatible"
DELL,Dell, DELL-P2419HE ,4801.0,5.0,1,24.0,1920 , 1080,Yes,No,Yes,"Dell DELL-P2419HE 24"" Full HD 1920 x 1080 8 ms (normal) / 5 ms (fast) 60 Hz D-Sub, HDMI, DisplayPort, USB Monitor"
Acer America,Acer, B227Q ,3485.0,4.0,11,21.5,,,No,No,No,"Acer B227Q 21.5"" 1920x1080 FHD LED LCD IPS 4ms 75Hz Professional Series Monitor"
Acer America,Acer, B247Y ,4951.0,4.0,11,23.8,,,No,No,No,"Acer B247Y 23.8"" FullHD 1920x1080 LED LCD IPS Monitor with 2x 4W Speakers"
DELL,DELL, P2319H ,5102.0,4.0,8,23.0,1920 , 1080,No,No,No,"DELL P2319H 23"" FullHD 1920 x 1080 LED LCD IPS Monitor"
Acer America,Acer, Professional Series B247W ,4725.0,4.0,11,24.0,1920 , 1200,Yes,Yes,Yes,"Acer Professional Series B247W 24"" Black IPS LED Monitor 1920 x 1200 Widescreen 16:10 4ms Response Time 300 cd/m2 1000:1 HDMI VGA DisplayPort USB Hub 3.0 Speakers"
DELL,Dell, P2419H ,4879.0,4.0,8,23.8,1920 , 1080,Yes,Yes,Yes,"Dell P2419H 23.8"" Full HD 1920 x 1080 LED LCD IPS Monitor HDMI, DisplayPort, VGA, USB"
DELL,DELL, P2719H ,4685.0,4.0,8,27.0,1920 , 1080,No,No,No,"DELL P2719H 27"" FullHD 1920 x 1080 LED LCD IPS Monitor"
ViewSonic,ViewSonic, VX2478-smhd ,6056.0,4.0,7,24.0,2560 , 1440,Yes,No,No,"ViewSonic VX2478-smhd 24"" WQHD 2560 x 1440 2K 60Hz 4ms (GTG W/OD) DisplayPort HDMI Mini-DisplayPort Built-in Speakers Anti-Glare Backlit LED IPS Monitor"
Acer America,Acer, V226WL bd UM.EV6AA.002 ,2848.0,4.0,6,22.0,1680 , 1050,No,No,No,"Acer V226WL bd UM.EV6AA.002 22"" WXGA+ 1680 x 1050 5 ms 60 Hz D-Sub, DVI LCD Monitor"
Lenovo,Lenovo, ThinkVision 61C9KCR1US S22e-19 21.5-Inch LED Backlit LCD Monitor,2333.0,4.0,4,,,,No,No,No,Lenovo ThinkVision 61C9KCR1US S22e-19 21.5-Inch LED Backlit LCD Monitor
DELL,Dell, UltraSharp U2412M ,6259.0,4.0,360,24.0,1920 , 1200,No,Yes,Yes,"Dell UltraSharp U2412M 24"" Full HD 1920 x 1200 60Hz 8ms DisplayPort VGA DVI-D 4xUSB 2.0 Pivot Swivel Height Adjustable LED Backlit IPS Widescreen LCD Monitor"
HP,HP," Healthcare Edition HC271p QHD 2560 x 1440 60Hz 12ms(GTG) VGA HDMI DisplayPort Clinical Review Monitor, Head Only",6610.0,4.0,2,,2560 , 1440,Yes,Yes,No,"HP Healthcare Edition HC271p QHD 2560 x 1440 60Hz 12ms(GTG) VGA HDMI DisplayPort Clinical Review Monitor, Head Only"
Lenovo,Lenovo, ThinkVision E2054 ,2670.0,4.0,1,19.5,,,No,Yes,No,"Lenovo ThinkVision E2054 19.5"" VGA 7ms 1440x900 LED Backlit LCd Monitor"
AOC Monitors,AOC, 24E1Q ,3141.0,4.0,1,23.8,1920 , 1080,Yes,Yes,No,"AOC 24E1Q 23.8"" Full HD 1920 x 1080 Monitor, IPS Panel, 5ms Response Time, FlickerFree, HDMI/DisplayPort/VGA, VESA Compatible, EPEAT Silver, EnergyStar"
AOC Monitors,AOC, 22E1H ,2418.0,4.0,1,21.5,,,Yes,Yes,No,"AOC 22E1H 21.5"" HD 1900x1080 Monitor, 5ms response time, 20M:1 dynamic contrast ratio, FlickerFree, HDMI/VGA, VESA compatible, EPEAT Silver, EnergyStar"
AOC Monitors,AOC, 27E1H ,4559.0,4.0,1,27.0,,,Yes,Yes,No,"AOC 27E1H 27"" Full HD 1920x1080 Monitor, IPS panel, 5ms response time, 20M:1 dynamic contrast ratio, FlickerFree, HDMI/VGA, VESA compatible, EPEAT Silver, EnergyStar"
DELL,Dell, UltraSharp U2414H Black ,10773.0,4.0,153,23.8,1920 , 1080,Yes,No,Yes,"Dell UltraSharp U2414H Black 23.8"" Widescreen LED Backlight LCD IPS Monitor, 1920 x 1080, 1000:1, 250cd/m2, HDMI&DVI&USB Display Port, VESA Mountable"
ViewSonic,ViewSonic, VX3258-2KC-MHD ,14462.0,4.0,12,32.0,2560 , 1440,Yes,No,No,"ViewSonic VX3258-2KC-MHD 32"" WQHD 2560 x 1440 2K 5ms 144Hz 2x HDMI 2x DisplayPort AMD FreeSync Anti-Glare LED Backlit Curved Gaming Monitor"
DELL,Dell, P2212H ,2064.0,,0,21.5,1920 , 1080,No,No,No,"Dell P2212H 21.5"" Full HD 1920 x 1080 5 ms 60 Hz D-Sub, DVI Monitor"
LG Electronics,LG, 27UL500-W Black / Silver ,8965.0,5.0,9,27.0,3840 , 2160,Yes,No,No,"LG 27UL500-W Black / Silver 27"" 5ms (GTG) HDMI Widescreen sRGB 98% 4K UHD 3840 x 2160 HDR Monitor w/ Radeon FreeSync"
HP,HP, N246v 1RM28A6#ABA ,3184.0,5.0,9,24.0,1920 , 1080,Yes,No,No,"HP N246v 1RM28A6#ABA 24"" (Actual size 23.8"") Full HD 1920 x 1080 5 ms 60 Hz D-Sub, DVI, HDMI IPS Monitor"
LG Electronics,LG, 22MK400H-B ,3163.0,4.0,4,22.0,1920 , 1080,Yes,Yes,No,"LG 22MK400H-B 22"" Full HD 1920 x 1080 75Hz 1ms HDMI VGA AMD FreeSync LED Backlit Gaming Monitor"
HP,HP, P-Series P204 5RD65A8#ABA ,3093.0,5.0,5,20.0,1600 , 900,Yes,Yes,No,"HP P-Series P204 5RD65A8#ABA 20"" (Actual size 19.5"") HD+ 1600 x 900 5ms (GTG) 60 Hz VGA, HDMI, DisplayPort LED Backlight Monitor"
Acer America,Acer, V196HQL Ab ,1641.0,5.0,4,19.0,1366 , 768,No,Yes,No,"Acer V196HQL Ab 19"" (Actual szie 18.5"") WXGA 1366 x 768 5ms 60Hz VGA Backlit LED LCD Monitor"
LG Electronics,LG, 25UM58-P ,4675.0,4.0,41,25.0,2560 , 1080,Yes,No,No,"LG 25UM58-P 25"" Class 21:9 UltraWide Full HD IPS Monitor 5ms 2560 x 1080 75 Hz Refresh Rate Flicker Safe Black Stabilizer and On Screen Control w/ Screen Split 2.0 HDMI"
HP,HP, N223 ,2210.0,5.0,3,22.0,1920 , 1080,Yes,Yes,No,"HP N223 22"" (Actual size 21.5"") Full HD 1920 x 1080 5ms HDMI VGA Widescreen LED Backlit LCD Monitor"
LG Electronics,LG, 32BL75U ,13678.0,5.0,3,32.0,3840 , 2160,Yes,No,Yes,"LG 32BL75U 32"" Ultra HD 4K 3840 x 2160 4ms 2 x HDMI, DisplayPort, USB Type-C Display HDR 600 Built-in Speakers AMD Radeon FreeSync LED Gaming Monitor"
Lenovo,Lenovo, Legion Y27gq-20 27 Inch WLED G-SYNC™ Gaming Monitor,14051.0,5.0,1,,,,No,No,No,Lenovo Legion Y27gq-20 27 Inch WLED G-SYNC™ Gaming Monitor
Lenovo,Lenovo, Q27h-10 27-inch QHD LED Backlit LCD Hub Monitor,7724.0,5.0,1,,,,No,No,No,Lenovo Q27h-10 27-inch QHD LED Backlit LCD Hub Monitor
Philips,Philips, 328E1CA ,12142.0,5.0,1,32.0,,,No,No,No,"Philips 328E1CA 32"" 3840x2160 4K UHD 4ms Frameless Curved Monitor"
ViewSonic,ViewSonic, VA2719-2K-SMHD ,0.0,5.0,1,27.0,2560 , 1440,Yes,No,No,"ViewSonic VA2719-2K-SMHD 27"" WQHD 2560 x 1440 (2K) 5 ms HDMI, DisplayPort Built-in Speakers Monitor"
HP,HP, Business V14 ,3069.0,5.0,1,14.0,,,No,No,No,"HP Business V14 14"" FullHD 1920x1080 25 ms LED LCD IPS Portable Monitor"
SAMSUNG,Samsung, S34J550WQN ,9494.0,5.0,1,34.0,3440 , 1440,Yes,No,No,"Samsung S34J550WQN 34"" 3440 x 1440 Ultra WQHD 21:9 2K Resolution 4ms 75Hz 2x HDMI DisplayPort AMD FreeSync Eye Saver Flicker Free LED Backlit Monitor"
DELL,Dell, P2317H Black ,7392.0,4.0,14,23.0,1920 , 1080,No,No,No,"Dell P2317H Black 23"" IPS 6ms(GTG) 60HZ 1920 x 1080 Slim Border LCD/LED Monitor"
DELL,Dell, Professional Series P2717H ,10300.0,4.0,14,27.0,1920 , 1080,Yes,Yes,No,Dell Professional Series P2717H 27” Black IPS LED Monitor 1920 x 1080 Widescreen 16:9 6ms Response Time 250 cd/m2 1000:1 HDMI VGA DisplayPort
